GE_SPOP,GE_FOXA1,GE_CTNNB1,GE_CLPTM1L,GE_DPYSL2,GE_NEIL1,GE_PITPNM2,GE_ATM,GE_EMG1,GE_ETV3,GE_BRAF,GE_NKX3-1,GE_ZMYM3,GE_SALL1,CNA_SPOP,CNA_TP53,CNA_FOXA1,CNA_CTNNB1,CNA_MED12,CNA_CLPTM1L,CNA_DPYSL2,CNA_NEIL1,CNA_SLC27A4,CNA_PITPNM2,CNA_PTEN,CNA_ATM,CNA_EMG1,CNA_ETV3,CNA_BRAF,CNA_ZMYM3,CNA_OR4P4,CNA_SALL1,DM_SPOP,DM_FOXA1,DM_CTNNB1,DM_CLPTM1L,DM_DPYSL2,DM_NEIL1,DM_SLC27A4,DM_PITPNM2,DM_PTEN,DM_EMG1,DM_ETV3,DM_BRAF,DM_NKX3-1,DM_SALL1,TUMOR_STAGE
0.5594049638219953,0.5003952451972049,0.5596159037849375,0.5116913365658693,0.6415672774814518,0.6552818817296644,0.2370635845323003,0.4211522297590835,0.3524526522448323,0.4416514006008529,0.1180224906101037,0.6024076024647878,0.6036605125294972,0.5652465860402361,0.3899371069182391,0.9585843373493976,0.3526413345690454,0.5199296600234468,0.7677677677677679,0.2964307320024198,0.4931569343065693,1.0,0.469097651421508,0.5341163310961969,0.368395061728395,0.5542168674698795,0.1460122699386503,0.5854875283446712,0.2050495516753185,0.7677677677677679,0.5395820139328689,0.434047815333883,0.8651594987147926,0.3121610351111188,0.9495673560996594,0.8006703426569974,0.8288530411455617,0.1483969420168384,0.2577291644268026,0.6522532339022715,0.0834337340173497,0.5617733691860753,0.968390419832304,0.2378005277280845,0.8711610199855555,0.9082943623638692,1
0.3203776478767395,0.8540396094322205,0.4813545346260071,0.3210504651069641,0.3400326669216156,0.9131573438644409,0.46091967821121216,0.7141178250312805,0.2004479169845581,0.6078029870986938,0.33524414896965027,0.8829494714736938,0.6706858277320862,0.2520381212234497,0.695166826248169,0.9959806203842163,0.6831104159355164,0.6162940859794617,0.6891175508499146,0.24482576549053192,0.30633702874183655,0.44878411293029785,0.34119513630867004,0.7681784629821777,0.5981745719909668,0.47744932770729065,0.3801492750644684,0.9058173894882202,0.46261075139045715,0.864004909992218,0.5177965760231018,0.5202011466026306,0.9503183960914612,0.015151121653616428,0.9749265313148499,0.26482194662094116,0.9499253034591675,0.19746507704257965,0.06248168647289276,0.9050672054290771,0.04921703785657883,0.09434467554092407,0.9994056820869446,0.5109897255897522,0.3355008065700531,0.9695681929588318,1
0.5386381313599715,0.6058860077265944,0.5494044951318298,0.4668195842441784,0.2976809803586109,0.741491741168328,0.3216641375586271,0.3429322694595678,0.6215371698065937,0.3151078357022827,0.2277879473189783,0.8003569993082071,0.7286629940148468,0.3641560123141614,0.4044025157232705,0.4759036144578313,0.3572752548656163,0.5187573270808911,0.7427427427427428,0.2955232909860859,0.4954379562043795,0.5454545454545454,0.4758961681087762,0.5391498881431768,0.6217283950617284,0.5473321858864028,0.5730061349693252,0.5850340136054422,0.2029259084473808,0.7427427427427428,0.5427485750474984,0.4435284418796373,0.7617914347896966,0.0342102479336542,0.9048516096017998,0.628095529936599,0.8397083779308687,0.1272008941771757,0.1700838382570783,0.7987127714114075,0.0901332850451057,0.248242175937133,0.9375153566591968,0.3929904421348025,0.229961593638141,0.8567795672291857,0
0.3655648432070251,0.5428114958360797,0.7243440016709721,0.4775547118421839,0.37357411292478604,0.6553680702499021,0.5159462305025,0.6722200064272252,0.4086312145305859,0.7704671182940749,0.3712645118527968,0.68058544448632,0.7493451137363532,0.397235909484574,0.4006289308176101,0.9713855421686748,0.3572752548656163,0.5169988276670575,0.8048048048048049,0.2967332123411978,0.3184306569343065,0.5418181818181819,0.4703337453646476,0.5380313199105146,0.6414814814814814,0.5559380378657487,0.5748466257668712,0.5859410430839002,0.204577630957999,0.8048048048048049,0.5414819506016466,0.4249793899422919,0.8099766114063713,0.1724334629281988,0.7738520888901153,0.5971310318183072,0.8764624167009198,0.2012908735647889,0.2632998729022064,0.7208758018598791,0.0363177807039211,0.3133110088931708,0.8962145943803017,0.1627532039122563,0.4170315374400652,0.7755439865650413,0
0.3299017203506187,0.4785004301883262,0.6763242532122318,0.6802349479182865,0.1439202977782117,0.6792428723761619,0.2710078904356081,0.2651768735856734,0.8144515847784084,0.2148349571316358,0.9999999999999998,0.4997874647148506,0.4475629679992736,0.3115141974805357,0.4037735849056604,0.9751506024096386,0.3568118628359592,0.515240328253224,0.7677677677677679,0.2952208106473079,0.4940693430656934,0.5410909090909091,0.4740420271940667,0.5380313199105146,0.6414814814814814,0.5559380378657487,0.5748466257668712,0.5863945578231292,0.2041057102406795,0.7677677677677679,0.5440151994933502,0.4262159934047815,0.7925929168750232,0.1487184059006279,0.9255890395823893,0.3899378625539492,0.4068692758160778,0.1444895454128716,0.0960626406904346,0.9157651169378818,0.0647160793726,0.1429569887975612,0.904987983832841,0.3401412463130394,0.3517905111336722,0.8025161897958228,1
0.7023931173358946,0.6714735625985089,0.6861837797513326,0.301493979961621,0.5900436210548108,0.6683801991300942,0.4512551388611159,0.5951797126665204,0.4676401745345986,0.7957006573900499,0.4345393275417679,0.6973334982925468,0.7217071211864337,0.2081932267568444,0.4012578616352202,0.9721385542168676,0.3572752548656163,0.5187573270808911,0.8028028028028029,0.2955232909860859,0.4922445255474452,0.5374545454545455,0.4734239802224969,0.5391498881431768,0.6385185185185185,0.5547905909351692,0.5760736196319018,0.5873015873015872,0.2043416705993393,0.8028028028028029,0.5402153261557948,0.4356966199505359,0.8054888121965782,0.1431864339573899,0.9271016357485372,0.3817385039239956,0.7743799166836292,0.1555395526155953,0.2565531950756002,0.5904130371336238,0.0678710905710848,0.2073164380046027,0.9206317484989894,0.3057692893470639,0.204765630516591,0.9803352510969512,0
0.5030697683490537,0.6284556609435743,0.8723536209162805,0.3174405131707472,0.4283272136680272,0.6419574787613989,0.624830172061835,0.775453591487826,0.4265890889662604,0.8807843180481013,0.3632551976882807,0.7514134832758268,0.8938993318199211,0.3578628112219132,0.4000000000000001,0.970632530120482,0.3484708063021316,0.5187573270808911,0.7957957957957958,0.2970356926799757,0.4931569343065693,0.5381818181818182,0.4734239802224969,0.5397091722595079,0.637037037037037,0.5530694205393001,0.5754601226993865,0.5868480725623583,0.2062293534686173,0.7957957957957958,0.5408486383787207,0.4365210222588623,0.4998419398454643,0.041517241729339,0.6472017632160088,0.6702294645392944,0.868720399981544,0.1538592869240946,0.3919328336576202,0.8660632086736022,0.0273051581522224,0.4728417928060323,0.9175193097667064,0.2165186135137609,0.4276991630609354,0.8358833029941785,0
0.4955880045890808,0.5239131450653076,0.760348379611969,0.520136833190918,0.7158231735229492,0.48949185013771057,0.7116228342056274,0.5953145027160645,0.46041610836982727,0.7803595066070557,0.3418130874633789,0.656995415687561,0.6106092929840088,0.5625408291816711,0.32178616523742676,0.9318408370018005,0.2950053811073303,0.5838758945465088,0.7928110957145691,0.2795216739177704,0.5221726298332214,0.4997082054615021,0.3787793219089508,0.38018032908439636,0.6320833563804626,0.6116995215415955,0.6010584831237793,0.47967222332954407,0.2047669142484665,0.7159078121185303,0.4542619287967682,0.42471614480018616,0.6812014579772949,0.2399437129497528,0.7832440733909607,0.6240717172622681,0.8638355135917664,0.20502620935440063,0.4405028820037842,0.5608140826225281,0.04270002990961075,0.47307685017585754,0.7755967974662781,0.261099636554718,0.511730432510376,0.8307557702064514,1
0.4186998304974834,0.7020953306195574,0.7453754687869028,0.4308901509427709,0.48754759139449,0.6698758198423178,0.4410367053927915,0.5069283637354651,0.1401513472296662,0.867808057285634,0.405693482718408,0.5271955862195759,0.8832676750288222,0.4065941926047558,0.4062893081761007,0.9811746987951808,0.3521779425393883,0.5169988276670575,0.7497497497497498,0.3012704174228675,0.2417883211678832,0.5476363636363637,0.4771322620519159,0.5469798657718121,0.1002469135802468,0.5599541021227769,0.2423312883435582,0.5873015873015872,0.2043416705993393,0.7497497497497498,0.5484483850538315,0.443116240725474,0.8627853389436424,0.1688583220254525,0.6752575439222743,0.4547957919586078,0.7840922073440331,0.1816500874873134,0.2994185286166466,0.6056630162187993,0.0459994784601459,0.422078974280317,0.8853885808600286,0.2388955546291855,0.5481798862301223,0.8284439841004019,1
0.4866577088832855,0.6651362776756287,0.7310519218444824,0.3194296658039093,0.8433018326759338,0.5406708717346191,0.7307840585708618,0.6363690495491028,0.36898544430732727,0.9416309595108032,0.27990075945854187,0.5914129018783569,0.6303279399871826,0.6481979489326477,0.299502968788147,0.7179661393165588,0.3350895345211029,0.5587519407272339,0.7950050234794617,0.2580072581768036,0.30505090951919556,0.5043224692344666,0.5533266067504883,0.5108826756477356,0.505171537399292,0.49610212445259094,0.5177103281021118,0.4751702547073364,0.2835252285003662,0.7011131048202515,0.4355130195617676,0.33377957344055176,0.662341833114624,0.3514622747898102,0.7929874658584595,0.5169917345046997,0.8275939226150513,0.2838767468929291,0.36572253704071045,0.5655186176300049,0.057049088180065155,0.40102288126945496,0.879129946231842,0.19696305692195892,0.4940142333507538,0.6845477819442749,1
0.4764862024529925,0.515630062377888,0.693858799763909,0.2522362022934921,0.7809635749227941,0.7128163724281951,0.5876528784443786,0.7030554671906528,0.520458262210922,0.8027100720996628,0.3277681226332349,0.5702397918967734,0.6339558815271356,0.61628125170861,0.4113207547169812,0.6897590361445782,0.3577386468952734,0.5252051582649473,0.7777777777777779,0.2949183303085299,0.3083941605839416,0.5818181818181818,0.4950556242274412,0.5391498881431768,0.6444444444444444,0.5496270797475616,0.5742331288343558,0.5863945578231292,0.2097687588485134,0.7777777777777779,0.5370487650411653,0.4863973619126134,0.6472653716323589,0.2218256589195372,0.7319062713241709,0.5078307563059521,0.8502887180541647,0.2247966844657589,0.6112141458827534,0.7878051023714157,0.0130555801390079,0.5730399206345235,0.9807355997345164,0.1863155063784409,0.6316967975131785,0.7789484314716844,1
0.5750785271743375,0.5871328275541194,0.9227166706161372,0.2349062596788123,0.7482399296956337,0.4722911382494066,0.5544445482242129,0.8004313289202494,0.209845905419888,0.9680742834059484,0.5239163467319718,0.8022288549451262,0.8990817817726349,0.5768278008265333,0.3635220125786164,0.9269578313253012,0.3475440222428174,0.5216881594372803,0.7587587587587589,0.2979431336963097,0.4945255474452554,0.5403636363636364,0.4777503090234857,0.5341163310961969,0.2143209876543209,0.5565117613310384,0.5693251533742332,0.5895691609977324,0.2130722038697499,0.7587587587587589,0.5446485117162762,0.4365210222588623,0.7609397512637981,0.1220407852919479,0.7874828809122782,0.7005317268431848,0.8445891256397506,0.211152982636168,0.5103562911332161,0.7592926403091502,0.0715055236277436,0.3878227267743846,0.931179971566827,0.163420735605153,0.3856678555551745,0.8666517857755233,0
0.5188348293304443,0.5283809304237366,0.715793788433075,0.6306186318397522,0.35267481207847595,0.5368030667304993,0.3310857117176056,0.5245595574378967,0.7053506970405579,0.48941758275032043,0.38704997301101685,0.7259692549705505,0.6633647084236145,0.4277084171772003,0.38348588347435,0.9687310457229614,0.22545938193798065,0.6436102986335754,0.764687180519104,0.36037519574165344,0.32811763882637024,0.5425832867622375,0.42819949984550476,0.2886354327201843,0.5772566795349121,0.43822813034057617,0.5363379716873169,0.41761595010757446,0.14778806269168854,0.7943404912948608,0.4961971640586853,0.3849898874759674,0.9066913723945618,0.06982766836881638,0.8650046586990356,0.4858793616294861,0.9732203483581543,0.225541889667511,0.3579309284687042,0.8583530783653259,0.018739014863967896,0.47118061780929565,0.8708397150039673,0.22363387048244476,0.20881520211696625,0.956763744354248,1
0.513308198500602,0.4689110283260334,0.6703995853820439,0.3506204523079379,0.8216316330183355,0.3800187519139331,0.6794523444676133,0.4683373606157968,0.4352307874786389,0.7424084022058367,0.3913777738074238,0.3792722284617942,0.6170067692280448,0.5735263845215715,0.4125786163522013,0.6393072289156627,0.5579240037071362,0.5257913247362251,0.8148148148148149,0.2864488808227465,0.4863138686131387,0.2203636363636363,0.9431396786155748,0.558165548098434,0.4617283950617283,0.5576592082616179,0.5969325153374233,0.5514739229024943,0.4773478055686645,0.8148148148148149,0.5326155794806839,0.2502061005770817,0.9097151120337046,0.0113202724964648,0.9811284624312482,0.3904531366597072,0.958426807186429,0.6230587564712496,0.8646740200802648,0.8459594352856341,0.0690388880962529,0.4201913434357789,0.9563748772658982,0.1264729683890803,0.2027150264001068,0.7755874605743408,1
0.5446042418479919,0.790291428565979,0.5255438089370728,0.24564795196056366,0.9223145246505737,0.7853220105171204,0.838772714138031,0.6154500246047974,0.2536529004573822,0.8393291234970093,0.18288376927375793,0.33670738339424133,0.34893426299095154,0.6912543773651123,0.15503598749637604,0.8281339406967163,0.40827229619026184,0.47142457962036133,0.7962369918823242,0.316935271024704,0.282565712928772,0.6230204701423645,0.7224250435829163,0.8133542537689209,0.5407868027687073,0.2774287164211273,0.4589897096157074,0.6902679204940796,0.6373449563980103,0.6813804507255554,0.40201535820961,0.3092685043811798,0.8912570476531982,0.24053333699703217,0.9551814198493958,0.4307183623313904,0.5562015771865845,0.4110564887523651,0.1802886575460434,0.6326926946640015,0.02615838684141636,0.17185115814208984,0.9925792217254639,0.2985861599445343,0.33103442192077637,0.6192204356193542,1
0.4335559263768296,0.6371161191941281,0.7773384655988114,0.559615435504976,0.47676041700945415,0.6236259692855015,0.4154245294808625,0.539748029660791,0.4669294739106244,0.5996730448556115,0.3286282162149421,0.672793190585594,0.579810277071001,0.1588974723902058,0.3937106918238994,0.9631024096385542,0.355885078776645,0.5187573270808911,0.7487487487487489,0.2976406533575317,0.1058394160583942,0.5338181818181819,0.4672435105067984,0.5363534675615212,0.6375308641975308,0.5565117613310384,0.5748466257668712,0.1714285714285714,0.204577630957999,0.7487487487487489,0.5465484483850538,0.434047815333883,0.8700002054926863,0.0308579655231989,0.9731123481943216,0.2159999276330591,0.7999963704095898,0.1118245523469301,0.0854649814952392,0.5694650305971758,0.0471906912249654,0.1018308899916279,0.9302701935054676,0.221799527483104,0.2573434868555756,1.0,0
0.5940468939756123,0.6470197081049536,0.8004019924257602,0.2937643438282817,0.6217586439048937,0.3822653831109215,0.5463828897448719,0.693620631249007,0.1505028058638124,0.9290935131712308,0.4540252319103086,0.5541467799062407,0.7047837335195104,0.4830469709942303,0.4018867924528302,0.6483433734939759,0.3568118628359592,0.5199296600234468,0.7417417417417418,0.2961282516636418,0.2992700729927007,0.5454545454545454,0.4746600741656365,0.5413870246085012,0.64,0.5611015490533563,0.3153374233128834,0.5863945578231292,0.2043416705993393,0.7417417417417418,0.538948701709943,0.4406430338004947,0.578456018309147,0.2024712734745948,0.6397319526287457,0.5604219892482855,0.7446916226690454,0.248325564959207,0.4351256238494447,0.6843927035532997,0.0439627969438205,0.5286711982732667,0.9419701318475358,0.2352992998002078,0.5747545332131269,0.7789215949776366,0
0.3347976474877381,0.4946551194351065,0.5905518024827252,0.5589196165004555,0.45437389044168963,0.7733485499537445,0.2421974281915044,0.1517282911772954,0.8067327185075572,0.217142270969873,0.0776305988371472,0.5480039186641674,0.5576861715577008,0.4120742068353943,0.389308176100629,0.9164156626506024,0.3443002780352178,0.5222743259085582,0.6726726726726727,0.2982456140350877,0.1482664233576642,0.5381818181818182,0.4765142150803461,0.5380313199105146,0.0,0.5565117613310384,0.5828220858895705,0.5904761904761905,0.2059933931099575,0.6726726726726727,0.5446485117162762,0.4291014014839241,0.7562015456703184,0.1234129260687504,0.7897565104647521,0.7989979122262758,0.7853456348583998,0.205685736576855,0.2117521367352955,0.7093746559756136,0.3204781612170599,0.3393269796619656,0.9113255173985524,0.4025995355629641,0.456373033092252,0.9320891443763224,0
0.53549510644695,0.5741253227286021,0.9906739845652456,0.2277952848027373,0.6868898490859685,0.4868090208233862,0.7350705341151411,0.8329646733253968,0.3874677186822239,0.947818911573256,0.4231837713492916,0.594383180129042,0.736127129519577,0.4628103705765581,0.4025157232704403,0.7100903614457832,0.3591288229842447,0.5169988276670575,0.7907907907907908,0.3070175438596491,0.3353102189781022,0.5323636363636364,0.4826946847960445,0.7852348993288591,0.651358024691358,0.5559380378657487,0.5711656441717792,0.5791383219954648,0.2118924020764512,0.7907907907907908,0.5440151994933502,0.4460016488046167,0.7233395628617758,0.4969239589032863,0.427826661145444,0.4902466172107274,0.6877175174373076,0.3305048874497778,0.5310554385012574,0.5466925219385155,0.0489147590703641,0.4587225931045094,0.8682374630050138,0.2515126716692201,0.6543291003807881,0.667877405357192,1
0.3574636092475547,0.3646712506461136,0.7955396364829372,0.2197381701032714,0.5795120079531424,0.2950862282983849,0.1562228254613169,0.4694910972435253,0.7010008327351778,0.607317902645823,0.3497529352385555,0.5865681773887501,0.3324341988757244,0.512866751698963,0.1427672955974843,0.973644578313253,0.355885078776645,0.5492379835873389,0.7727727727727729,0.3124621899576527,0.2664233576642336,0.5549090909090909,0.4758961681087762,0.5380313199105146,0.2217283950617283,0.5788869764773379,0.5748466257668712,0.583219954648526,0.221330816422841,0.7727727727727729,0.545281823939202,0.443116240725474,0.812093709867572,0.2878016781229247,0.7684716216954814,0.5084296757989547,0.6726489568252265,0.266435753466146,0.418908058821592,0.6226187468409703,0.0947289825340959,0.4932276916986201,0.9658307924486662,0.183842257602404,0.6500624939598035,0.7203551265082022,1
0.2850233478969501,0.7693205242580992,0.638504640351889,0.5815143080381251,0.3983293029882091,0.4779540968526516,0.1390163619373319,0.6053068651620026,0.499632312368262,0.5659453618090965,0.2532732888010889,0.7707890375525173,0.7011930429535203,0.2556128429071824,0.419496855345912,0.993975903614458,1.0,0.5187573270808911,0.8208208208208209,0.2961282516636418,0.2016423357664233,0.5578181818181819,0.4610630407911001,0.5385906040268457,0.3753086419753086,0.5582329317269076,0.5791411042944785,0.5854875283446712,0.0533270410571024,0.8208208208208209,0.5478150728309056,0.4451772464962902,0.4534685531053499,0.1908795423800423,0.7192677525580706,0.2868110676319882,0.7151842057515563,0.2147222537660647,0.3472312726852152,0.6298544278110543,0.0,0.2896823676334866,0.8933204038741314,0.2650464804982564,0.5870857447385464,0.8697260005822455,1
0.5296186721854621,0.4650939557490292,0.85027118030923,0.3448506626280929,0.7281359846231292,0.5396776675011565,0.6347910127227134,0.446447217255546,0.5012633613764454,0.8326459694785994,0.2610607501385682,0.7095626734900073,0.7746574923856446,0.5435297126483625,0.4056603773584906,0.9774096385542168,0.3572752548656163,0.5169988276670575,0.7847847847847849,0.2958257713248639,0.4940693430656934,0.5418181818181819,0.4740420271940667,0.5380313199105146,0.6390123456790123,0.555364314400459,0.5748466257668712,0.584126984126984,0.2038697498820198,0.7847847847847849,0.5433818872704244,0.4389942291838417,0.6859606370964599,0.0851407890093174,0.8551178873998293,1.0,0.9000010705078321,0.2298706548187243,0.7411190846681176,0.7210951113051214,0.026526989655115,0.4991474465034438,0.9621438601191856,0.1501324345823382,0.4644004162265756,0.9566776243712756,0
